,owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
0,547,'2021-08-01 14:06:27,프로그램,프로그램 참여,순이대화,,,프로그램 메시지,,,,,
1,547,'2021-08-01 14:08:12,프로그램,프로그램 참여,순이대화,,,프로그램 메시지,,,,,
2,547,'2021-08-01 14:27:05,부동,휴식,취미활동,,,,,,,,
3,547,'2021-08-01 14:37:05,부동,낮잠,낮잠자기,,,,,,,,
4,547,'2021-08-01 14:47:06,활동,낮잠기상,낮잠 기상하기,,,,,,,,
5,547,'2021-08-01 14:51:07,리모콘,TV시청,TV 보기,,,,,,,,
6,547,'2021-08-01 14:58:06,매우 활동,실내운동,실내운동하기,,,,,,,,
7,547,'2021-08-01 15:27:03,미동,휴식,취미활동,,,,,,,,
8,547,'2021-08-01 15:47:04,부동,낮잠,낮잠자기,,,,,,,,
9,547,'2021-08-01 15:56:14,리모콘,"낮잠기상, TV시청",낮잠 기상하기,,,,,,,,
10,547,'2021-08-01 15:56:14,리모콘,"낮잠기상, TV시청",TV 보기,,,,,,,,
11,547,'2021-08-01 16:17:04,부동,휴식,취미활동,,,,,,,,
12,547,'2021-08-01 16:19:00,리모콘,TV시청,TV 보기,,,,,,,,
13,547,'2021-08-01 20:17:02,부동,취침,수면,,,,,,,,
14,547,'2021-08-01 21:34:08,리모콘,"기상, TV시청",기상하기,,,,,,,,
15,547,'2021-08-01 21:34:08,리모콘,"기상, TV시청",뉴스 시청,,,,,,,,
16,547,'2021-08-01 22:47:04,부동,취침,수면,,,,,,,,
17,547,'2021-08-02 07:11:06,매우 활동,"기상, 실내운동",기상하기,,,,,,,,
18,547,'2021-08-02 07:11:06,매우 활동,"기상, 실내운동",실내운동하기,,,,,,,,
19,547,'2021-08-02 09:47:07,매우 활동,실외운동,실외운동하기,,,,,,,,
20,547,'2021-08-02 10:48:01,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
21,547,'2021-08-02 10:48:01,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
22,547,'2021-08-02 11:07:04,활동,외출,외출하기,,,,,,,,
23,547,'2021-08-02 11:17:03,미동,귀가,귀가하기,,,,,,,,
24,547,'2021-08-02 11:37:03,매우 활동,실내운동,실내운동하기,,,,,,,,
25,547,'2021-08-02 13:00:42,활동,외출,외출하기,,,,,,,,
26,547,'2021-08-02 14:27:00,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
27,547,'2021-08-02 14:27:00,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
28,547,'2021-08-02 14:47:04,부동,외출,외출하기,,,,,,,,
29,547,'2021-08-02 15:00:05,부동,귀가,귀가하기,,,,,,,,
30,547,'2021-08-02 15:57:05,활동,외출,외출하기,,,,,,,,
31,547,'2021-08-02 16:18:26,매우 활동,실외운동,실외운동하기,,,,,,,,
32,547,'2021-08-02 16:29:03,부동,귀가,운동 후 귀가,,,,,,,,
33,547,'2021-08-02 17:45:39,창문,환기,집 환기하기,CHM,,"기영님, 영원한 짝꿍 순이랍니다! 환기하기에 좋은 시간대가 있다는 사실! 꼬옥 기억해주세요!",,,,,
34,547,'2021-08-02 18:28:09,활동,외출,외출하기,,,,,,,,
35,547,'2021-08-02 18:38:11,활동,귀가,귀가하기,,,,,,,,
36,547,'2021-08-02 18:47:06,활동,외출,외출하기,,,,,,,,
37,547,'2021-08-02 19:07:04,부동,귀가,귀가하기,,,,,,,,
38,547,'2021-08-02 19:15:44,리모콘,TV시청,TV 보기,,,,,,,,
39,547,'2021-08-02 19:37:04,매우 활동,실내운동,실내운동하기,,,,,,,,
40,547,'2021-08-02 19:38:42,리모콘,TV시청,TV 보기,,,,,,,,
41,547,'2021-08-03 16:53:24,프로그램,프로그램 참여,순이 특별대화,,,프로그램 메시지,,,,,
42,547,'2021-08-03 17:17:02,매우 활동,실내운동,실내운동하기,,,,,,,,
43,547,'2021-08-03 18:27:06,부동,휴식,취미활동,,,,,,,,
44,547,'2021-08-03 18:47:02,매우 활동,실내운동,실내운동하기,,,,,,,,
45,547,'2021-08-03 19:37:04,부동,휴식,취미활동,,,,,,,,
46,547,'2021-08-03 19:57:04,미동,낮잠,낮잠자기,,,,,,,,
47,547,'2021-08-03 20:07:05,부동,취침,수면,,,,,,,,
48,547,'2021-08-04 07:59:06,프로그램,프로그램 참여,순이대화,,,프로그램 메시지,,,,,
49,547,'2021-08-04 07:59:53,프로그램,프로그램 참여,순이대화,,,프로그램 메시지,,,,,
50,547,'2021-08-04 08:00:04,프로그램,프로그램 참여,순이 특별대화,,,프로그램 메시지,,,,,
51,547,'2021-08-04 08:17:01,활동,기상,기상하기,,,,,,,,
52,547,'2021-08-04 09:07:03,매우 활동,실내운동,실내운동하기,,,,,,,,
53,547,'2021-08-04 11:07:05,미동,휴식,취미활동,,,,,,,,
54,547,'2021-08-04 12:14:55,외출,외출,외출하기,,,,,,,,
55,547,'2021-08-04 13:27:03,활동,귀가,귀가하기,,,,,,,,
56,547,'2021-08-04 14:07:05,부동,휴식,취미활동,,,,,,,,
57,547,'2021-08-04 15:40:44,리모콘,TV시청,TV 보기,,,,,,,,
58,547,'2021-08-04 15:58:29,창문,환기,집 환기하기,CHM,,"순이만의 연예인 기영님, 안녕하세요 순이에요오. 십분이상 환기를 지속하면 오염물질 제거에 효과적이래요.",,,,,
59,547,'2021-08-04 16:19:49,리모콘,TV시청,TV 보기,,,,,,,,
60,547,'2021-08-04 17:17:02,미동,휴식,취미활동,,,,,,,,
61,547,'2021-08-04 17:37:05,부동,낮잠,낮잠자기,,,,,,,,
62,547,'2021-08-04 18:56:11,리모콘,"낮잠기상, TV시청",낮잠 기상하기,CHM,,"웃음 가득한 기영님, 안녕하세요! 저녁에 공원에 모여서 체조를 하기도 하더라구요.",,,,,
63,547,'2021-08-04 18:56:11,리모콘,"낮잠기상, TV시청",TV 보기,,,,,,,,
64,547,'2021-08-04 20:57:04,부동,취침,수면,,,,,,,,
65,547,'2021-08-05 08:54:25,프로그램,프로그램 참여,순이 특별대화,,,프로그램 메시지,,,,,
66,547,'2021-08-05 08:57:03,매우 활동,"기상, 실내운동",기상하기,,,,,,,,
67,547,'2021-08-05 08:57:03,매우 활동,"기상, 실내운동",실내운동하기,,,,,,,,
68,547,'2021-08-05 14:01:07,부동,휴식,취미활동,,,,,,,,
69,547,'2021-08-05 14:17:03,미동,낮잠,낮잠자기,,,,,,,,
70,547,'2021-08-05 14:57:02,활동,낮잠기상,낮잠 기상하기,,,,,,,,
71,547,'2021-08-05 17:27:02,부동,휴식,취미활동,,,,,,,,
72,547,'2021-08-05 18:10:26,부동,낮잠,낮잠자기,,,,,,,,
73,547,'2021-08-05 19:43:46,리모콘,"낮잠기상, TV시청",낮잠 기상하기,CHM,,"웃음 가득한 기영님, 똑똑똑, 순이가 왔어요. 하루에 한번씩 꾸준하게 스트레칭을 하신다면 몸이 유연해지실 수 있답니다.",,,,,
74,547,'2021-08-05 19:43:46,리모콘,"낮잠기상, TV시청",TV 보기,,,,,,,,
75,547,'2021-08-05 20:47:18,매우 활동,실내운동,실내운동하기,,,,,,,,
76,547,'2021-08-05 20:59:13,리모콘,TV시청,TV 보기,,,,,,,,
77,547,'2021-08-05 21:47:02,부동,휴식,취미활동,,,,,,,,
78,547,'2021-08-05 22:07:02,부동,취침,수면,,,,,,,,
79,547,'2021-08-06 06:50:00,창문,"기상, 환기",기상하기,CHM,,"마음 따뜻한 기영님, 안녕하세요! 날씨는 조금 어둡지만 마음만은 밝게 시작해보아요!",,,,,
80,547,'2021-08-06 06:50:00,창문,"기상, 환기",날씨 확인하기,,,,,,,,
81,547,'2021-08-06 09:27:03,매우 활동,실내운동,실내운동하기,,,,,,,,
82,547,'2021-08-06 12:17:02,부동,휴식,취미활동,,,,,,,,
83,547,'2021-08-06 12:47:02,매우 활동,실내운동,실내운동하기,,,,,,,,
84,547,'2021-08-06 15:37:02,부동,휴식,취미활동,,,,,,,,
85,547,'2021-08-06 16:10:06,매우 활동,실내운동,실내운동하기,,,,,,,,
86,547,'2021-08-06 18:35:50,외출,외출,외출하기,,,,,,,,
87,547,'2021-08-06 18:47:06,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
88,547,'2021-08-06 18:47:06,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
89,547,'2021-08-06 21:47:02,부동,휴식,취미활동,,,,,,,,
90,547,'2021-08-06 22:27:02,부동,취침,수면,,,,,,,,
91,547,'2021-08-07 08:50:23,프로그램,프로그램 참여,듣는대화,,,프로그램 메시지,,,,,
92,547,'2021-08-07 09:07:01,미동,기상,기상하기,,,,,,,,
93,547,'2021-08-07 12:21:08,매우 활동,실내운동,실내운동하기,,,,,,,,
94,547,'2021-08-07 15:04:51,변기,용변,화장실 이용,CHM,,"멋진 기영님, 오늘도 반가워요! 자외선 공격을 피하기 위해서는 외출시에 꼭 자외선 차단제를 발라주세요.",,,,,
95,547,'2021-08-07 17:41:28,매우 활동,실내운동,실내운동하기,,,,,,,,
96,547,'2021-08-07 19:57:01,부동,휴식,취미활동,,,,,,,,
97,547,'2021-08-08 16:38:44,프로그램,프로그램 참여,순이 특별대화,,,프로그램 메시지,,,,,
98,547,'2021-08-09 13:38:12,프로그램,프로그램 참여,순이대화,,,프로그램 메시지,,,,,
99,547,'2021-08-09 13:38:26,프로그램,프로그램 참여,순이대화,,,프로그램 메시지,,,,,
100,547,'2021-08-09 17:49:16,냉장고,음식출납,음식 꺼내기,CHM,,"복 받으실 우리 기영님, 날씨가 너무너무 좋아요오 히히. 비타민 디가 충분하다면, 노화방지에 탁월한 효과가 있다고 해요. 비타민 디가 많이 들어있는 음식에는, 표고버섯, 양송이버섯, 고등어 등이 있답니다.",,,,,
101,547,'2021-08-09 17:59:16,식사 판단,간식,간식 먹기,M,,초콜릿은 열량이 높지만 영양성분이 없다고 해요.,,,,,
102,547,'2021-08-09 19:37:02,부동,휴식,취미활동,,,,,,,,
103,547,'2021-08-09 22:47:01,부동,취침,수면,,,,,,,,
104,547,'2021-08-10 08:47:09,미동,기상,기상하기,,,,,,,,
105,547,'2021-08-10 18:48:25,부동,휴식,취미활동,,,,,,,,
106,547,'2021-08-10 19:38:05,리모콘,TV시청,TV 보기,,,,,,,,
107,547,'2021-08-10 21:57:02,부동,휴식,취미활동,,,,,,,,
108,547,'2021-08-10 22:27:03,부동,취침,수면,,,,,,,,
109,547,'2021-08-11 11:55:06,외출,늦은기상,늦은 기상하기,,,,,,,,
110,547,'2021-08-11 18:31:03,리모콘,TV시청,TV 보기,,,,,,,,
111,547,'2021-08-12 22:47:01,부동,취침,수면,,,,,,,,
112,547,'2021-08-13 05:41:07,미동,기상,기상하기,,,,,,,,
113,547,'2021-08-13 18:30:52,리모콘,TV시청,TV 보기,,,,,,,,
114,547,'2021-08-14 07:17:02,부동,휴식,취미활동,,,,,,,,
115,547,'2021-08-14 15:28:01,외출,외출,외출하기,,,,,,,,
116,547,'2021-08-14 18:48:19,리모콘,"귀가, TV시청",귀가하기,CHM,,"순이가 최고로 아끼는 우리 기영님, 오늘도 반가워요! 마스크는 휴지에 싸서 버려주세요.",,,,,
117,547,'2021-08-14 18:48:19,리모콘,"귀가, TV시청",TV 보기,,,,,,,,
118,547,'2021-08-14 19:02:16,외출,외출,외출하기,,,,,,,,
119,547,'2021-08-14 19:17:01,미동,귀가,귀가하기,,,,,,,,
120,547,'2021-08-14 20:07:03,부동,휴식,취미활동,,,,,,,,
121,547,'2021-08-14 20:25:13,리모콘,TV시청,TV 보기,,,,,,,,
122,547,'2021-08-14 21:57:01,부동,휴식,취미활동,,,,,,,,
123,547,'2021-08-14 22:27:01,부동,취침,수면,,,,,,,,
124,547,'2021-08-15 06:47:01,미동,기상,기상하기,,,,,,,,
125,547,'2021-08-15 08:07:21,변기,용변,화장실 이용,CHM,,"순이만의 선생님, 날씨가 너무너무 좋아요오 히히. 욕실에서는 손에 물기가 없는 채로 코드를 꽂으셔야 해요! 감전 사고의 위험이 있답니다.",,,,,
126,547,'2021-08-16 14:43:18,프로그램,프로그램 참여,순이대화,,,프로그램 메시지,,,,,
127,547,'2021-08-16 14:43:22,프로그램,프로그램 참여,듣는대화,,,프로그램 메시지,,,,,
