,owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
0,30064,'2021-08-01 00:04:10,부동,취침,수면,,,,,,,,
1,30064,'2021-08-01 10:04:13,부동,낮잠,낮잠자기,,,,,,,,
2,30064,'2021-08-01 20:04:15,부동,취침,수면,,,,,,,,
3,30064,'2021-08-02 10:04:18,미동,낮잠,낮잠자기,,,,,,,,
4,30064,'2021-08-05 09:39:35,프로그램,프로그램 참여,도전 실버벨,,,프로그램 메시지,,,,,
5,30064,'2021-08-05 09:44:13,미동,취침,수면,,,,,,,,
6,30064,'2021-08-05 10:04:14,부동,낮잠,낮잠자기,,,,,,,,
7,30064,'2021-08-05 20:04:10,부동,취침,수면,,,,,,,,
8,30064,'2021-08-06 09:42:40,프로그램,프로그램 참여,도전 실버벨,,,프로그램 메시지,,,,,
9,30064,'2021-08-06 10:01:01,프로그램,프로그램 참여,순이체조,,,프로그램 메시지,,,,,
10,30064,'2021-08-06 10:03:32,프로그램,프로그램 참여,순이체조,,,프로그램 메시지,,,,,
11,30064,'2021-08-06 10:04:07,미동,낮잠,낮잠자기,,,,,,,,
12,30064,'2021-08-06 10:09:39,프로그램,프로그램 참여,도전 실버벨,,,프로그램 메시지,,,,,
13,30064,'2021-08-06 18:14:10,미동,낮잠기상,낮잠 기상하기,,,,,,,,
14,30064,'2021-08-06 19:44:04,부동,휴식,취미활동,,,,,,,,
15,30064,'2021-08-06 22:14:04,부동,취침,수면,,,,,,,,
16,30064,'2021-08-07 06:04:13,미동,기상,기상하기,,,,,,,,
17,30064,'2021-08-07 06:54:13,부동,휴식,취미활동,,,,,,,,
18,30064,'2021-08-07 08:24:16,미동,외출,외출하기,,,,,,,,
19,30064,'2021-08-09 13:41:06,프로그램,프로그램 참여,도전 실버벨,,,프로그램 메시지,,,,,
20,30064,'2021-08-11 09:20:08,프로그램,프로그램 참여,도전 실버벨,,,프로그램 메시지,,,,,
21,30064,'2021-08-11 09:24:58,프로그램,프로그램 참여,순이체조,,,프로그램 메시지,,,,,
22,30064,'2021-08-12 11:49:38,프로그램,프로그램 참여,도전 실버벨,,,프로그램 메시지,,,,,
23,30064,'2021-08-12 11:52:06,프로그램,프로그램 참여,요가명상,,,프로그램 메시지,,,,,
24,30064,'2021-08-12 11:52:24,프로그램,프로그램 참여,순이체조,,,프로그램 메시지,,,,,
25,30064,'2021-08-13 10:01:10,프로그램,프로그램 참여,도전 실버벨,,,프로그램 메시지,,,,,
26,30064,'2021-08-14 16:14:05,미동,귀가,귀가하기,,,,,,,,
27,30064,'2021-08-14 17:04:11,부동,휴식,취미활동,,,,,,,,
28,30064,'2021-08-14 23:04:12,부동,취침,수면,,,,,,,,
29,30064,'2021-08-15 06:24:13,미동,기상,기상하기,,,,,,,,
30,30064,'2021-08-15 07:24:13,부동,휴식,취미활동,,,,,,,,
31,30064,'2021-08-15 23:24:12,부동,취침,수면,,,,,,,,
32,30064,'2021-08-16 07:14:13,미동,기상,기상하기,,,,,,,,
33,30064,'2021-08-16 08:44:13,부동,휴식,취미활동,,,,,,,,
34,30064,'2021-08-16 11:01:14,프로그램,프로그램 참여,도전 실버벨,,,프로그램 메시지,,,,,
35,30064,'2021-08-16 11:04:04,프로그램,프로그램 참여,순이체조,,,프로그램 메시지,,,,,
36,30064,'2021-08-16 11:08:55,프로그램,프로그램 참여,순이체조,,,프로그램 메시지,,,,,
37,30064,'2021-08-16 11:16:13,프로그램,프로그램 참여,노래자랑,,,프로그램 메시지,,,,,
38,30064,'2021-08-17 00:34:12,부동,취침,수면,,,,,,,,
39,30064,'2021-08-17 08:04:13,미동,기상,기상하기,,,,,,,,
40,30064,'2021-08-17 08:54:13,부동,휴식,취미활동,,,,,,,,
41,30064,'2021-08-17 13:19:28,프로그램,프로그램 참여,도전 실버벨,,,프로그램 메시지,,,,,
42,30064,'2021-08-17 13:23:19,프로그램,프로그램 참여,순이체조,,,프로그램 메시지,,,,,
43,30064,'2021-08-17 22:54:12,부동,취침,수면,,,,,,,,
44,30064,'2021-08-18 06:54:13,미동,이른기상,이른 기상하기,,,,,,,,
45,30064,'2021-08-18 07:44:13,부동,휴식,취미활동,,,,,,,,
46,30064,'2021-08-18 10:04:41,프로그램,프로그램 참여,순이체조,,,프로그램 메시지,,,,,
47,30064,'2021-08-18 10:09:03,프로그램,프로그램 참여,순이체조,,,프로그램 메시지,,,,,
48,30064,'2021-08-18 10:15:05,프로그램,프로그램 참여,도전 실버벨,,,프로그램 메시지,,,,,
49,30064,'2021-08-18 10:16:48,프로그램,프로그램 참여,마음스트레칭,,,프로그램 메시지,,,,,
50,30064,'2021-08-18 15:01:41,프로그램,프로그램 참여,도전 실버벨,,,프로그램 메시지,,,,,
51,30064,'2021-08-18 23:54:11,부동,취침,수면,,,,,,,,
52,30064,'2021-08-19 06:44:14,미동,기상,기상하기,,,,,,,,
53,30064,'2021-08-19 07:34:14,부동,휴식,취미활동,,,,,,,,
54,30064,'2021-08-19 23:44:17,부동,취침,수면,,,,,,,,
55,30064,'2021-08-20 07:44:19,미동,늦은기상,늦은 기상하기,,,,,,,,
56,30064,'2021-08-20 09:44:14,부동,휴식,취미활동,,,,,,,,
57,30064,'2021-08-21 00:14:13,부동,취침,수면,,,,,,,,
58,30064,'2021-08-21 08:24:14,미동,기상,기상하기,,,,,,,,
