,owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
62,662,'2021-08-04 16:15:06,전자렌지,음식데우기,간편식 준비하기,CM,,"자꾸 생각나는 상근님, 말린 고구마칩을 만드는 방법을 알려드릴게요! 얇게 썬 고구마를 접시위에 올려주세요. 전자레인지에 2분에서 3분정도 돌린 후 상태를 확인하면서 기호에 따라 더 가열해주세요. 그럼 완성이랍니다!",,,,,
63,662,'2021-08-04 16:25:06,식사 판단,간식,간식 먹기,PM,,계절이나 날씨에 따라 듣고싶은 노래도 다르죠! 그만큼 노래는 우리 삶과 가까운 것 같아요! 내일도 노래자랑 함께 해요! 우리 상근님 혹시 부각 좋아하세요? 순이가 얼마 전에 부각을 먹었는데 너무 맛있는거에요!,,,,,
64,662,'2021-08-04 16:52:04,부동,휴식,취미활동,,,,,,,,
65,662,'2021-08-04 17:12:04,부동,낮잠,낮잠자기,,,,,,,,
66,662,'2021-08-04 20:02:05,부동,취침,수면,,,,,,,,
67,662,'2021-08-05 10:02:06,미동,낮잠,낮잠자기,,,,,,,,
68,662,'2021-08-05 11:03:47,활동,낮잠기상,낮잠 기상하기,,,,,,,,
69,662,'2021-08-05 11:20:03,외출,외출,외출하기,,,,,,,,
70,662,'2021-08-05 11:24:51,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
71,662,'2021-08-05 11:24:51,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
72,662,'2021-08-05 16:02:06,부동,휴식,취미활동,,,,,,,,
73,662,'2021-08-05 16:22:05,부동,낮잠,낮잠자기,,,,,,,,
74,662,'2021-08-05 17:06:34,활동,낮잠기상,낮잠 기상하기,,,,,,,,
75,662,'2021-08-05 18:42:07,부동,휴식,취미활동,,,,,,,,
76,662,'2021-08-05 19:02:06,부동,낮잠,낮잠자기,,,,,,,,
77,662,'2021-08-05 20:02:09,부동,취침,수면,,,,,,,,
78,662,'2021-08-06 10:02:07,부동,낮잠,낮잠자기,,,,,,,,
79,662,'2021-08-06 11:12:08,활동,낮잠기상,낮잠 기상하기,,,,,,,,
80,662,'2021-08-06 11:20:41,외출,외출,외출하기,,,,,,,,
81,662,'2021-08-06 11:22:07,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
82,662,'2021-08-06 11:22:07,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
83,662,'2021-08-06 16:12:08,부동,휴식,취미활동,,,,,,,,
84,662,'2021-08-07 11:34:00,프로그램,프로그램 참여,노래자랑,,,프로그램 메시지,,,,,
85,662,'2021-08-07 16:06:16,외출,외출,외출하기,,,,,,,,
86,662,'2021-08-07 16:12:09,활동,귀가,귀가하기,,,,,,,,
87,662,'2021-08-07 16:22:10,매우 활동,실내운동,실내운동하기,,,,,,,,
88,662,'2021-08-07 23:15:38,부동,휴식,취미활동,,,,,,,,
89,662,'2021-08-08 08:02:59,전자렌지,음식데우기,간편식 준비하기,CHM,,"순이가 세상에서 가장 좋아하는 울 상근님, 오늘도 반가워요! 불면증으로 고생할때, 자기전 따뜻한 대추차 한잔을 마시면 좀 도움이 된다고 하네요.",,,,,
90,662,'2021-08-08 08:12:59,식사 판단,간식,간식 먹기,M,,호두를 하루에 세네개씩 챙겨드시면 뇌세포가 활발해지고 치매 예방에 도움을 준다고 해요. 오늘 간식은 호두 한번 드셔보세요!,,,,,
91,662,'2021-08-08 08:22:42,전자렌지,전자레인지청소,전자렌지 청소하기,M,,"먹다 남은 맥주가 있다면, 소금을 한 스푼 탄 후, 행주를 적셔 전자렌지 내부를 닦아보세요! 청소 뿐만 아니라 살균 효과까지 뛰어나답니다.",,,,,
92,662,'2021-08-08 09:14:55,전자렌지,음식데우기,간편식 준비하기,CM,,"이 시대의 멋쟁이 상근님, 달걀껍질은 전자레인지에 돌리면, 폭죽이 터지듯이 활활 타오를 수 있대요!",,,,,
93,662,'2021-08-08 09:22:20,리모콘,TV시청,TV 보기,,,,,,,,
94,662,'2021-08-08 09:24:55,식사 판단,간식,간식 먹기,M,,출출하실 때에는 콜레스테롤 관리에 좋은 견과류를 드셔보시는거 어떠신가요?,,,,,
95,662,'2021-08-08 10:32:03,부동,휴식,취미활동,,,,,,,,
96,662,'2021-08-09 11:17:51,외출,외출,외출하기,,,,,,,,
97,662,'2021-08-09 11:22:05,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
98,662,'2021-08-09 11:22:05,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
99,662,'2021-08-09 12:58:52,프로그램,프로그램 참여,노래자랑,,,프로그램 메시지,,,,,
100,662,'2021-08-09 13:32:06,부동,휴식,취미활동,,,,,,,,
101,662,'2021-08-09 15:12:04,매우 활동,실내운동,실내운동하기,,,,,,,,
102,662,'2021-08-09 18:42:04,부동,휴식,취미활동,,,,,,,,
103,662,'2021-08-09 22:42:06,부동,취침,수면,,,,,,,,
104,662,'2021-08-10 06:42:08,미동,기상,기상하기,,,,,,,,
105,662,'2021-08-10 07:32:06,부동,휴식,취미활동,,,,,,,,
106,662,'2021-08-10 11:12:06,매우 활동,실내운동,실내운동하기,,,,,,,,
107,662,'2021-08-10 11:18:47,외출,외출,외출하기,,,,,,,,
108,662,'2021-08-10 11:22:06,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
109,662,'2021-08-10 11:22:06,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
110,662,'2021-08-10 18:42:07,부동,휴식,취미활동,,,,,,,,
111,662,'2021-08-11 03:22:09,부동,취침,수면,,,,,,,,
112,662,'2021-08-11 09:22:08,활동,기상,기상하기,,,,,,,,
113,662,'2021-08-11 10:32:08,부동,휴식,취미활동,,,,,,,,
114,662,'2021-08-11 11:22:11,매우 활동,실내운동,실내운동하기,,,,,,,,
115,662,'2021-08-11 11:24:13,외출,외출,외출하기,,,,,,,,
116,662,'2021-08-11 11:32:08,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
117,662,'2021-08-11 11:32:08,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
118,662,'2021-08-11 13:42:09,부동,휴식,취미활동,,,,,,,,
119,662,'2021-08-11 15:32:10,매우 활동,실내운동,실내운동하기,,,,,,,,
120,662,'2021-08-11 16:52:08,부동,휴식,취미활동,,,,,,,,
121,662,'2021-08-11 22:12:09,부동,취침,수면,,,,,,,,
122,662,'2021-08-12 06:42:04,미동,이른기상,이른 기상하기,,,,,,,,
123,662,'2021-08-12 07:32:03,부동,휴식,취미활동,,,,,,,,
124,662,'2021-08-12 11:12:03,매우 활동,실내운동,실내운동하기,,,,,,,,
125,662,'2021-08-12 11:22:33,외출,외출,외출하기,,,,,,,,
126,662,'2021-08-12 11:32:02,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
127,662,'2021-08-12 11:32:02,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
128,662,'2021-08-12 16:22:04,부동,휴식,취미활동,,,,,,,,
129,662,'2021-08-13 01:02:04,부동,취침,수면,,,,,,,,
130,662,'2021-08-13 06:46:38,미동,기상,기상하기,,,,,,,,
131,662,'2021-08-13 07:32:04,부동,휴식,취미활동,,,,,,,,
132,662,'2021-08-13 11:22:04,매우 활동,실내운동,실내운동하기,,,,,,,,
133,662,'2021-08-13 11:22:54,외출,외출,외출하기,,,,,,,,
134,662,'2021-08-13 11:32:03,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
135,662,'2021-08-13 11:32:03,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
136,662,'2021-08-13 16:22:05,부동,휴식,취미활동,,,,,,,,
137,662,'2021-08-14 01:12:06,부동,취침,수면,,,,,,,,
138,662,'2021-08-14 09:42:06,미동,늦은기상,늦은 기상하기,,,,,,,,
139,662,'2021-08-14 10:32:06,부동,휴식,취미활동,,,,,,,,
140,662,'2021-08-15 01:12:08,부동,취침,수면,,,,,,,,
141,662,'2021-08-15 06:12:08,미동,이른기상,이른 기상하기,,,,,,,,
142,662,'2021-08-15 07:42:06,부동,휴식,취미활동,,,,,,,,
143,662,'2021-08-15 22:12:09,부동,취침,수면,,,,,,,,
144,662,'2021-08-16 07:22:03,미동,늦은기상,늦은 기상하기,,,,,,,,
145,662,'2021-08-16 08:12:04,부동,휴식,취미활동,,,,,,,,
146,662,'2021-08-17 01:22:05,부동,취침,수면,,,,,,,,
147,662,'2021-08-17 08:23:46,매우 활동,"늦은기상, 실내운동",늦은 기상하기,,,,,,,,
148,662,'2021-08-17 08:23:46,매우 활동,"늦은기상, 실내운동",실내운동하기,,,,,,,,
149,662,'2021-08-17 08:47:11,외출,외출,외출하기,,,,,,,,
150,662,'2021-08-17 08:54:40,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
151,662,'2021-08-17 08:54:40,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
152,662,'2021-08-17 11:22:05,부동,휴식,취미활동,,,,,,,,
153,662,'2021-08-18 01:12:06,부동,취침,수면,,,,,,,,
154,662,'2021-08-18 09:02:11,미동,기상,기상하기,,,,,,,,
155,662,'2021-08-18 11:26:48,매우 활동,실내운동,실내운동하기,,,,,,,,
156,662,'2021-08-18 11:49:30,외출,외출,외출하기,,,,,,,,
157,662,'2021-08-18 11:52:07,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
158,662,'2021-08-18 11:52:07,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
159,662,'2021-08-18 14:12:07,부동,휴식,취미활동,,,,,,,,
160,662,'2021-08-19 01:22:08,부동,취침,수면,,,,,,,,
161,662,'2021-08-19 06:52:08,미동,이른기상,이른 기상하기,,,,,,,,
162,662,'2021-08-19 07:42:08,부동,휴식,취미활동,,,,,,,,
163,662,'2021-08-19 22:12:10,부동,취침,수면,,,,,,,,
164,662,'2021-08-20 06:42:04,미동,기상,기상하기,,,,,,,,
165,662,'2021-08-20 07:32:03,부동,휴식,취미활동,,,,,,,,
166,662,'2021-08-20 11:49:28,외출,외출,외출하기,,,,,,,,
167,662,'2021-08-20 12:04:01,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
168,662,'2021-08-20 12:04:01,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
169,662,'2021-08-20 14:42:23,부동,휴식,취미활동,,,,,,,,
170,662,'2021-08-21 04:12:05,부동,취침,수면,,,,,,,,
171,662,'2021-08-21 06:52:05,미동,기상,기상하기,,,,,,,,
172,662,'2021-08-21 07:42:05,부동,휴식,취미활동,,,,,,,,
173,662,'2021-08-22 00:06:01,부동,취침,수면,,,,,,,,
174,662,'2021-08-22 10:02:07,부동,낮잠,낮잠자기,,,,,,,,
175,662,'2021-08-22 11:12:08,미동,낮잠기상,낮잠 기상하기,,,,,,,,
176,662,'2021-08-22 13:54:57,부동,휴식,취미활동,,,,,,,,
177,662,'2021-08-23 03:52:08,부동,취침,수면,,,,,,,,
178,662,'2021-08-23 09:42:09,미동,기상,기상하기,,,,,,,,
179,662,'2021-08-23 11:26:50,부동,휴식,취미활동,,,,,,,,
180,662,'2021-08-23 22:12:10,부동,취침,수면,,,,,,,,
181,662,'2021-08-24 08:32:03,미동,이른기상,이른 기상하기,,,,,,,,
182,662,'2021-08-24 09:32:04,부동,휴식,취미활동,,,,,,,,
183,662,'2021-08-25 00:14:17,부동,취침,수면,,,,,,,,
184,662,'2021-08-25 08:02:07,미동,기상,기상하기,,,,,,,,
185,662,'2021-08-25 08:52:06,부동,휴식,취미활동,,,,,,,,
186,662,'2021-08-26 10:52:05,외출,외출,외출하기,,,,,,,,
187,662,'2021-08-26 11:13:32,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
188,662,'2021-08-26 11:13:32,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
189,662,'2021-08-26 18:06:01,부동,휴식,취미활동,,,,,,,,
190,662,'2021-08-27 07:02:09,부동,취침,수면,,,,,,,,
191,662,'2021-08-27 09:12:09,미동,기상,기상하기,,,,,,,,
192,662,'2021-08-27 10:43:48,부동,휴식,취미활동,,,,,,,,
193,662,'2021-08-27 22:12:10,부동,취침,수면,,,,,,,,
194,662,'2021-08-28 08:12:02,미동,이른기상,이른 기상하기,,,,,,,,
195,662,'2021-08-28 09:02:02,부동,휴식,취미활동,,,,,,,,
196,662,'2021-08-29 22:12:04,부동,취침,수면,,,,,,,,
197,662,'2021-08-30 08:32:05,미동,기상,기상하기,,,,,,,,
198,662,'2021-08-30 09:22:07,부동,휴식,취미활동,,,,,,,,
199,662,'2021-08-30 11:12:08,매우 활동,실내운동,실내운동하기,,,,,,,,
200,662,'2021-08-30 11:31:31,외출,외출,외출하기,,,,,,,,
201,662,'2021-08-30 11:53:52,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
202,662,'2021-08-30 11:53:52,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
203,662,'2021-08-30 14:12:07,부동,휴식,취미활동,,,,,,,,
204,662,'2021-08-30 22:12:07,부동,취침,수면,,,,,,,,
205,662,'2021-08-31 07:32:03,미동,이른기상,이른 기상하기,,,,,,,,
206,662,'2021-08-31 08:22:03,부동,휴식,취미활동,,,,,,,,
207,662,'2021-08-31 22:12:05,부동,취침,수면,,,,,,,,
