,owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
0,30073,'2021-08-01 00:03:04,부동,취침,수면,,,,,,,,
1,30073,'2021-08-01 07:23:11,활동,기상,기상하기,,,,,,,,
2,30073,'2021-08-01 09:43:05,미동,휴식,취미활동,,,,,,,,
3,30073,'2021-08-01 10:03:03,부동,낮잠,낮잠자기,,,,,,,,
4,30073,'2021-08-01 16:13:02,활동,낮잠기상,낮잠 기상하기,,,,,,,,
5,30073,'2021-08-01 16:43:03,부동,휴식,취미활동,,,,,,,,
6,30073,'2021-08-01 17:03:02,미동,낮잠,낮잠자기,,,,,,,,
7,30073,'2021-08-01 18:33:03,활동,낮잠기상,낮잠 기상하기,,,,,,,,
8,30073,'2021-08-01 19:03:05,부동,휴식,취미활동,,,,,,,,
9,30073,'2021-08-01 20:13:03,부동,취침,수면,,,,,,,,
10,30073,'2021-08-02 08:33:44,활동,기상,기상하기,,,,,,,,
11,30073,'2021-08-02 08:43:04,매우 활동,실외운동,실외운동하기,,,,,,,,
12,30073,'2021-08-02 08:53:37,매우 활동,외출,외출하기,,,,,,,,
13,30073,'2021-08-02 11:14:02,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
14,30073,'2021-08-02 11:14:02,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
15,30073,'2021-08-02 11:23:03,매우 활동,외출,외출하기,,,,,,,,
16,30073,'2021-08-02 11:33:05,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
17,30073,'2021-08-02 11:33:05,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
18,30073,'2021-08-02 13:33:09,부동,휴식,취미활동,,,,,,,,
19,30073,'2021-08-02 13:53:10,부동,낮잠,낮잠자기,,,,,,,,
20,30073,'2021-08-02 20:13:04,미동,취침,수면,,,,,,,,
21,30073,'2021-08-02 21:13:03,활동,기상,기상하기,,,,,,,,
22,30073,'2021-08-02 21:53:38,부동,휴식,취미활동,,,,,,,,
23,30073,'2021-08-02 23:15:34,부동,취침,수면,,,,,,,,
24,30073,'2021-08-03 07:26:48,활동,기상,기상하기,,,,,,,,
25,30073,'2021-08-03 07:53:02,부동,휴식,취미활동,,,,,,,,
26,30073,'2021-08-03 08:03:04,부동,"휴식, 외출",외출하기,,,,,,,,
27,30073,'2021-08-03 08:13:06,부동,"취침, 외출",수면,,,,,,,,
28,30073,'2021-08-03 08:13:06,부동,"취침, 외출",외출하기,,,,,,,,
29,30073,'2021-08-03 08:23:05,부동,취침,수면,,,,,,,,
30,30073,'2021-08-04 06:53:09,활동,기상,기상하기,,,,,,,,
31,30073,'2021-08-04 07:23:06,미동,휴식,취미활동,,,,,,,,
32,30073,'2021-08-04 07:43:06,부동,취침,수면,,,,,,,,
33,30073,'2021-08-04 10:03:11,미동,낮잠,낮잠자기,,,,,,,,
34,30073,'2021-08-04 11:23:05,활동,낮잠기상,낮잠 기상하기,,,,,,,,
35,30073,'2021-08-04 11:53:05,부동,휴식,취미활동,,,,,,,,
36,30073,'2021-08-04 12:13:03,부동,낮잠,낮잠자기,,,,,,,,
37,30073,'2021-08-04 12:33:10,활동,낮잠기상,낮잠 기상하기,,,,,,,,
38,30073,'2021-08-04 13:03:09,부동,휴식,취미활동,,,,,,,,
39,30073,'2021-08-04 13:23:10,부동,낮잠,낮잠자기,,,,,,,,
40,30073,'2021-08-04 18:23:04,활동,낮잠기상,낮잠 기상하기,,,,,,,,
41,30073,'2021-08-04 18:33:02,부동,외출,외출하기,,,,,,,,
42,30073,'2021-08-04 18:43:05,부동,귀가,귀가하기,,,,,,,,
43,30073,'2021-08-04 19:13:04,부동,휴식,취미활동,,,,,,,,
44,30073,'2021-08-04 19:33:04,미동,낮잠,낮잠자기,,,,,,,,
45,30073,'2021-08-04 20:03:05,부동,취침,수면,,,,,,,,
46,30073,'2021-08-04 21:13:05,매우 활동,"기상, 실내운동",기상하기,,,,,,,,
47,30073,'2021-08-04 21:13:05,매우 활동,"기상, 실내운동",실내운동하기,,,,,,,,
48,30073,'2021-08-04 21:43:04,부동,휴식,취미활동,,,,,,,,
49,30073,'2021-08-04 22:03:02,부동,취침,수면,,,,,,,,
50,30073,'2021-08-05 06:33:08,활동,기상,기상하기,,,,,,,,
51,30073,'2021-08-05 06:43:10,부동,외출,외출하기,,,,,,,,
52,30073,'2021-08-05 09:13:03,미동,귀가,귀가하기,,,,,,,,
53,30073,'2021-08-05 09:53:39,부동,휴식,취미활동,,,,,,,,
54,30073,'2021-08-05 10:33:02,부동,낮잠,낮잠자기,,,,,,,,
55,30073,'2021-08-05 13:13:02,활동,낮잠기상,낮잠 기상하기,,,,,,,,
56,30073,'2021-08-05 13:43:02,부동,휴식,취미활동,,,,,,,,
57,30073,'2021-08-05 13:53:04,매우 활동,실내운동,실내운동하기,,,,,,,,
58,30073,'2021-08-05 14:43:05,미동,휴식,취미활동,,,,,,,,
59,30073,'2021-08-05 15:03:06,부동,낮잠,낮잠자기,,,,,,,,
60,30073,'2021-08-05 15:53:03,매우 활동,"낮잠기상, 실내운동",낮잠 기상하기,,,,,,,,
61,30073,'2021-08-05 15:53:03,매우 활동,"낮잠기상, 실내운동",실내운동하기,,,,,,,,
62,30073,'2021-08-05 16:33:09,부동,휴식,취미활동,,,,,,,,
63,30073,'2021-08-05 16:53:11,부동,낮잠,낮잠자기,,,,,,,,
64,30073,'2021-08-05 18:53:04,활동,낮잠기상,낮잠 기상하기,,,,,,,,
65,30073,'2021-08-05 19:23:06,부동,휴식,취미활동,,,,,,,,
66,30073,'2021-08-05 19:43:03,부동,낮잠,낮잠자기,,,,,,,,
67,30073,'2021-08-05 20:03:10,부동,취침,수면,,,,,,,,
68,30073,'2021-08-06 06:53:04,활동,기상,기상하기,,,,,,,,
69,30073,'2021-08-06 07:33:39,부동,휴식,취미활동,,,,,,,,
70,30073,'2021-08-06 08:33:10,부동,취침,수면,,,,,,,,
71,30073,'2021-08-06 10:24:14,부동,낮잠,낮잠자기,,,,,,,,
72,30073,'2021-08-06 12:53:04,활동,낮잠기상,낮잠 기상하기,,,,,,,,
73,30073,'2021-08-06 13:00:30,프로그램,프로그램 참여,마음그림터,,,프로그램 메시지,,,,,
74,30073,'2021-08-06 13:43:05,부동,외출,외출하기,,,,,,,,
75,30073,'2021-08-06 13:53:01,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
76,30073,'2021-08-06 13:53:01,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
77,30073,'2021-08-06 15:23:06,부동,휴식,취미활동,,,,,,,,
78,30073,'2021-08-06 15:43:02,미동,외출,외출하기,,,,,,,,
79,30073,'2021-08-06 15:53:05,미동,귀가,귀가하기,,,,,,,,
80,30073,'2021-08-06 16:13:03,부동,외출,외출하기,,,,,,,,
81,30073,'2021-08-06 16:43:38,미동,귀가,귀가하기,,,,,,,,
82,30073,'2021-08-06 17:03:15,부동,휴식,취미활동,,,,,,,,
83,30073,'2021-08-06 17:53:04,부동,외출,외출하기,,,,,,,,
84,30073,'2021-08-06 18:03:03,미동,귀가,귀가하기,,,,,,,,
85,30073,'2021-08-06 19:03:36,부동,휴식,취미활동,,,,,,,,
86,30073,'2021-08-06 22:13:41,부동,취침,수면,,,,,,,,
87,30073,'2021-08-07 06:53:04,미동,기상,기상하기,,,,,,,,
88,30073,'2021-08-07 07:03:37,미동,외출,외출하기,,,,,,,,
89,30073,'2021-08-07 07:43:45,미동,귀가,귀가하기,,,,,,,,
90,30073,'2021-08-07 08:13:03,미동,외출,외출하기,,,,,,,,
91,30073,'2021-08-07 08:33:38,부동,귀가,귀가하기,,,,,,,,
92,30073,'2021-08-07 09:43:11,부동,휴식,취미활동,,,,,,,,
93,30073,'2021-08-07 15:29:50,프로그램,프로그램 참여,도전 실버벨,,,프로그램 메시지,,,,,
94,30073,'2021-08-07 15:31:55,프로그램,프로그램 참여,도전 실버벨,,,프로그램 메시지,,,,,
95,30073,'2021-08-07 15:32:28,프로그램,프로그램 참여,도전 실버벨,,,프로그램 메시지,,,,,
96,30073,'2021-08-07 19:03:05,부동,외출,외출하기,,,,,,,,
97,30073,'2021-08-07 19:13:04,부동,귀가,귀가하기,,,,,,,,
98,30073,'2021-08-07 19:23:03,부동,휴식,취미활동,,,,,,,,
99,30073,'2021-08-07 21:53:04,부동,외출,외출하기,,,,,,,,
100,30073,'2021-08-07 22:03:04,부동,귀가,귀가하기,,,,,,,,
101,30073,'2021-08-07 22:13:04,부동,취침,수면,,,,,,,,
102,30073,'2021-08-08 00:53:04,활동,기상,기상하기,,,,,,,,
103,30073,'2021-08-08 01:03:04,부동,외출,외출하기,,,,,,,,
104,30073,'2021-08-08 01:13:05,부동,귀가,귀가하기,,,,,,,,
105,30073,'2021-08-08 01:43:05,부동,취침,수면,,,,,,,,
106,30073,'2021-08-08 06:13:10,활동,기상,기상하기,,,,,,,,
107,30073,'2021-08-08 07:44:19,부동,휴식,취미활동,,,,,,,,
108,30073,'2021-08-08 14:05:03,매우 활동,실내운동,실내운동하기,,,,,,,,
109,30073,'2021-08-08 15:14:18,부동,외출,외출하기,,,,,,,,
110,30073,'2021-08-08 16:23:10,부동,귀가,귀가하기,,,,,,,,
111,30073,'2021-08-08 16:53:10,부동,휴식,취미활동,,,,,,,,
112,30073,'2021-08-08 23:23:11,부동,취침,수면,,,,,,,,
113,30073,'2021-08-09 06:45:02,미동,기상,기상하기,,,,,,,,
114,30073,'2021-08-09 09:03:09,부동,휴식,취미활동,,,,,,,,
115,30073,'2021-08-09 13:03:03,부동,외출,외출하기,,,,,,,,
116,30073,'2021-08-09 13:13:03,미동,귀가,귀가하기,,,,,,,,
117,30073,'2021-08-09 13:23:04,미동,외출,외출하기,,,,,,,,
118,30073,'2021-08-09 13:33:04,미동,귀가,귀가하기,,,,,,,,
119,30073,'2021-08-09 13:43:05,부동,휴식,취미활동,,,,,,,,
120,30073,'2021-08-09 14:33:11,부동,외출,외출하기,,,,,,,,
121,30073,'2021-08-09 16:43:03,미동,귀가,귀가하기,,,,,,,,
122,30073,'2021-08-09 16:53:05,부동,휴식,취미활동,,,,,,,,
123,30073,'2021-08-09 17:13:03,활동,외출,외출하기,,,,,,,,
124,30073,'2021-08-09 17:33:03,부동,귀가,귀가하기,,,,,,,,
125,30073,'2021-08-09 17:43:05,매우 활동,실내운동,실내운동하기,,,,,,,,
126,30073,'2021-08-09 17:53:04,매우 활동,실외운동,실외운동하기,,,,,,,,
127,30073,'2021-08-09 18:03:06,부동,외출,외출하기,,,,,,,,
128,30073,'2021-08-09 19:13:05,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
129,30073,'2021-08-09 19:13:05,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
130,30073,'2021-08-09 20:13:04,부동,휴식,취미활동,,,,,,,,
131,30073,'2021-08-09 22:13:04,부동,취침,수면,,,,,,,,
132,30073,'2021-08-10 06:53:07,활동,기상,기상하기,,,,,,,,
133,30073,'2021-08-10 08:53:09,부동,휴식,취미활동,,,,,,,,
134,30073,'2021-08-10 09:23:35,매우 활동,실내운동,실내운동하기,,,,,,,,
135,30073,'2021-08-10 10:33:06,부동,외출,외출하기,,,,,,,,
136,30073,'2021-08-10 10:43:04,미동,귀가,귀가하기,,,,,,,,
137,30073,'2021-08-10 10:53:03,부동,외출,외출하기,,,,,,,,
138,30073,'2021-08-10 11:03:05,부동,귀가,귀가하기,,,,,,,,
139,30073,'2021-08-10 11:13:08,부동,휴식,취미활동,,,,,,,,
140,30073,'2021-08-10 16:13:28,미동,외출,외출하기,,,,,,,,
141,30073,'2021-08-10 16:23:36,미동,귀가,귀가하기,,,,,,,,
142,30073,'2021-08-10 16:33:04,부동,휴식,취미활동,,,,,,,,
143,30073,'2021-08-19 13:37:16,프로그램,프로그램 참여,노래자랑,,,프로그램 메시지,,,,,
144,30073,'2021-08-19 21:03:02,매우 활동,실내운동,실내운동하기,,,,,,,,
145,30073,'2021-08-19 22:13:03,부동,휴식,취미활동,,,,,,,,
146,30073,'2021-08-19 22:23:06,부동,취침,수면,,,,,,,,
147,30073,'2021-08-20 07:03:02,미동,기상,기상하기,,,,,,,,
148,30073,'2021-08-20 08:33:09,부동,휴식,취미활동,,,,,,,,
149,30073,'2021-08-20 09:13:05,매우 활동,실내운동,실내운동하기,,,,,,,,
150,30073,'2021-08-20 11:13:10,부동,휴식,취미활동,,,,,,,,
151,30073,'2021-08-21 00:43:11,부동,취침,수면,,,,,,,,
152,30073,'2021-08-21 06:13:10,활동,기상,기상하기,,,,,,,,
153,30073,'2021-08-21 08:03:04,부동,휴식,취미활동,,,,,,,,
154,30073,'2021-08-21 22:23:04,부동,취침,수면,,,,,,,,
155,30073,'2021-08-22 05:53:10,활동,기상,기상하기,,,,,,,,
156,30073,'2021-08-22 06:53:02,부동,휴식,취미활동,,,,,,,,
157,30073,'2021-08-30 13:04:38,프로그램,프로그램 참여,노래자랑,,,프로그램 메시지,,,,,
158,30073,'2021-08-30 15:03:25,매우 활동,실내운동,실내운동하기,,,,,,,,
159,30073,'2021-08-30 15:13:03,매우 활동,외출,외출하기,,,,,,,,
160,30073,'2021-08-30 15:33:05,매우 활동,실외운동,실외운동하기,,,,,,,,
161,30073,'2021-08-30 15:43:04,부동,외출,외출하기,,,,,,,,
162,30073,'2021-08-30 16:13:04,매우 활동,실외운동,실외운동하기,,,,,,,,
163,30073,'2021-08-30 16:23:05,매우 활동,"귀가, 실내운동",운동 후 귀가,,,,,,,,
164,30073,'2021-08-30 16:23:05,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
165,30073,'2021-08-30 16:43:06,부동,외출,외출하기,,,,,,,,
166,30073,'2021-08-30 16:53:05,부동,귀가,귀가하기,,,,,,,,
167,30073,'2021-08-30 17:13:11,부동,휴식,취미활동,,,,,,,,
168,30073,'2021-08-30 18:13:05,미동,외출,외출하기,,,,,,,,
169,30073,'2021-08-30 18:23:04,부동,귀가,귀가하기,,,,,,,,
170,30073,'2021-08-30 18:33:06,부동,외출,외출하기,,,,,,,,
171,30073,'2021-08-30 18:43:05,부동,귀가,귀가하기,,,,,,,,
172,30073,'2021-08-30 18:53:04,부동,휴식,취미활동,,,,,,,,
173,30073,'2021-08-30 22:23:04,부동,취침,수면,,,,,,,,
174,30073,'2021-08-31 07:38:03,미동,기상,기상하기,,,,,,,,
175,30073,'2021-08-31 07:53:06,부동,외출,외출하기,,,,,,,,
176,30073,'2021-08-31 08:33:05,부동,귀가,귀가하기,,,,,,,,
177,30073,'2021-08-31 08:43:12,부동,휴식,취미활동,,,,,,,,
178,30073,'2021-08-31 19:45:02,부동,외출,외출하기,,,,,,,,
179,30073,'2021-08-31 20:13:09,부동,귀가,귀가하기,,,,,,,,
180,30073,'2021-08-31 20:23:11,부동,휴식,취미활동,,,,,,,,
181,30073,'2021-08-31 22:23:04,부동,취침,수면,,,,,,,,
