,owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
0,30079,'2021-08-01 00:52:35,부동,외출,외출하기,,,,,,,,
1,30079,'2021-08-02 11:24:48,프로그램,프로그램 참여,순이인생,,,프로그램 메시지,,,,,
2,30079,'2021-08-02 13:09:04,매우 활동,실외운동,실외운동하기,,,,,,,,
3,30079,'2021-08-02 13:19:08,미동,외출,외출하기,,,,,,,,
4,30079,'2021-08-03 10:49:07,매우 활동,실외운동,실외운동하기,,,,,,,,
5,30079,'2021-08-03 11:40:41,활동,외출,외출하기,,,,,,,,
6,30079,'2021-08-03 11:53:41,매우 활동,실외운동,실외운동하기,,,,,,,,
7,30079,'2021-08-03 12:09:02,매우 활동,외출,외출하기,,,,,,,,
8,30079,'2021-08-03 12:29:02,매우 활동,실외운동,실외운동하기,,,,,,,,
9,30079,'2021-08-03 13:29:33,미동,외출,외출하기,,,,,,,,
10,30079,'2021-08-03 17:49:02,매우 활동,실외운동,실외운동하기,,,,,,,,
11,30079,'2021-08-03 18:09:02,매우 활동,외출,외출하기,,,,,,,,
12,30079,'2021-08-03 18:23:09,매우 활동,실외운동,실외운동하기,,,,,,,,
13,30079,'2021-08-03 20:09:07,부동,외출,외출하기,,,,,,,,
14,30079,'2021-08-11 22:39:04,미동,귀가,귀가하기,,,,,,,,
15,30079,'2021-08-11 22:59:04,부동,휴식,취미활동,,,,,,,,
16,30079,'2021-08-11 23:09:04,부동,취침,수면,,,,,,,,
17,30079,'2021-08-12 08:00:23,미동,기상,기상하기,,,,,,,,
18,30079,'2021-08-12 08:51:47,미동,외출,외출하기,,,,,,,,
19,30079,'2021-08-12 18:59:04,미동,귀가,귀가하기,,,,,,,,
20,30079,'2021-08-12 19:19:05,부동,휴식,취미활동,,,,,,,,
21,30079,'2021-08-12 22:19:04,부동,취침,수면,,,,,,,,
22,30079,'2021-08-13 07:53:18,미동,기상,기상하기,,,,,,,,
23,30079,'2021-08-13 08:59:06,부동,휴식,취미활동,,,,,,,,
24,30079,'2021-08-13 09:19:06,미동,외출,외출하기,,,,,,,,
25,30079,'2021-08-13 21:29:03,미동,귀가,귀가하기,,,,,,,,
