,owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
0,570,'2021-08-01 01:10:10,부동,휴식,취미활동,,,,,,,,
1,570,'2021-08-01 01:30:10,부동,취침,수면,,,,,,,,
2,570,'2021-08-01 03:21:13,변기,"기상, 새벽용변",기상하기,,,,,,,,
3,570,'2021-08-01 03:21:13,변기,"기상, 새벽용변",새벽 화장실 이용,,,,,,,,
4,570,'2021-08-01 05:30:11,부동,휴식,취미활동,,,,,,,,
5,570,'2021-08-01 05:50:11,부동,취침,수면,,,,,,,,
6,570,'2021-08-01 06:14:18,변기,"기상, 용변",기상하기,,,,,,,,
7,570,'2021-08-01 06:14:18,변기,"기상, 용변",화장실 이용,,,,,,,,
8,570,'2021-08-01 06:40:06,부동,휴식,취미활동,,,,,,,,
9,570,'2021-08-01 06:49:08,냉장고,음식출납,음식 꺼내기,,,,,,,,
10,570,'2021-08-01 06:59:08,식사 판단,간식,간식 먹기,,,,,,,,
11,570,'2021-08-01 07:04:43,싱크대,설거지,설거지 하기,,,,,,,,
12,570,'2021-08-01 07:12:03,냉장고,냉장고정리,냉장고 정리하기,,,,,,,,
13,570,'2021-08-01 07:15:32,싱크대,설거지,설거지 하기,,,,,,,,
14,570,'2021-08-01 07:15:55,냉장고,냉장고정리,냉장고 정리하기,,,,,,,,
15,570,'2021-08-01 07:17:50,전자렌지,전자레인지청소,전자렌지 청소하기,,,,,,,,
16,570,'2021-08-01 07:20:14,냉장고,음식출납,음식 꺼내기,,,,,,,,
17,570,'2021-08-01 07:30:14,식사 판단,아침식사,조식,,,,,,,,
18,570,'2021-08-01 07:58:18,냉장고,냉장고정리,냉장고 정리하기,,,,,,,,
19,570,'2021-08-01 08:20:12,부동,휴식,취미활동,,,,,,,,
20,570,'2021-08-01 08:24:56,약,복약,일반 약 복용,CHM,,"항상 멋지신 순자님, 똑똑똑, 순이가 왔어요. 약처방을 받을때 약봉투에 복용방법에 대해서, 주의사항에 대해서, 약사님에게 적어달라고 하셔요.",,,,,
21,570,'2021-08-01 08:50:06,부동,휴식,취미활동,,,,,,,,
22,570,'2021-08-01 09:30:04,매우 활동,실내운동,실내운동하기,,,,,,,,
23,570,'2021-08-01 09:34:50,리모콘,TV시청,TV 보기,,,,,,,,
24,570,'2021-08-01 09:40:05,매우 활동,실내운동,실내운동하기,,,,,,,,
25,570,'2021-08-01 09:44:33,리모콘,TV시청,TV 보기,,,,,,,,
26,570,'2021-08-01 09:50:06,매우 활동,실내운동,실내운동하기,,,,,,,,
27,570,'2021-08-01 09:50:26,리모콘,TV시청,TV 보기,,,,,,,,
28,570,'2021-08-01 10:00:08,매우 활동,실내운동,실내운동하기,,,,,,,,
29,570,'2021-08-01 10:00:25,프로그램,프로그램 참여,순이체조,,,프로그램 메시지,,,,,
30,570,'2021-08-01 11:20:06,미동,휴식,취미활동,,,,,,,,
31,570,'2021-08-01 11:21:53,냉장고,음식출납,음식 꺼내기,,,,,,,,
32,570,'2021-08-01 11:30:07,매우 활동,실내운동,실내운동하기,,,,,,,,
33,570,'2021-08-01 11:31:53,식사 판단,점심식사,중식,,,,,,,,
