,owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
0,583,'2021-08-01 06:25:52,부동,휴식,취미활동,,,,,,,,
1,583,'2021-08-01 07:32:57,미동,취침,수면,,,,,,,,
2,583,'2021-08-01 08:23:00,매우 활동,"기상, 실내운동",기상하기,,,,,,,,
3,583,'2021-08-01 08:23:00,매우 활동,"기상, 실내운동",실내운동하기,,,,,,,,
4,583,'2021-08-01 08:52:58,부동,휴식,취미활동,,,,,,,,
5,583,'2021-08-01 09:13:00,부동,취침,수면,,,,,,,,
6,583,'2021-08-01 10:06:26,매우 활동,"기상, 실내운동",기상하기,,,,,,,,
7,583,'2021-08-01 10:06:26,매우 활동,"기상, 실내운동",실내운동하기,,,,,,,,
8,583,'2021-08-01 11:12:58,부동,휴식,취미활동,,,,,,,,
9,583,'2021-08-01 11:32:58,부동,낮잠,낮잠자기,,,,,,,,
10,583,'2021-08-01 13:02:59,매우 활동,"낮잠기상, 실내운동",낮잠 기상하기,,,,,,,,
11,583,'2021-08-01 13:02:59,매우 활동,"낮잠기상, 실내운동",실내운동하기,,,,,,,,
12,583,'2021-08-01 14:22:58,부동,휴식,취미활동,,,,,,,,
13,583,'2021-08-01 14:32:58,매우 활동,실내운동,실내운동하기,,,,,,,,
14,583,'2021-08-01 16:22:58,부동,휴식,취미활동,,,,,,,,
15,583,'2021-08-01 16:42:58,부동,낮잠,낮잠자기,,,,,,,,
16,583,'2021-08-01 20:02:59,부동,취침,수면,,,,,,,,
17,583,'2021-08-02 09:22:58,활동,기상,기상하기,,,,,,,,
18,583,'2021-08-02 09:52:58,부동,휴식,취미활동,,,,,,,,
19,583,'2021-08-02 10:24:34,부동,낮잠,낮잠자기,,,,,,,,
20,583,'2021-08-02 11:34:35,매우 활동,"낮잠기상, 실내운동",낮잠 기상하기,,,,,,,,
21,583,'2021-08-02 11:34:35,매우 활동,"낮잠기상, 실내운동",실내운동하기,,,,,,,,
22,583,'2021-08-02 13:13:36,미동,휴식,취미활동,,,,,,,,
23,583,'2021-08-02 13:32:58,부동,낮잠,낮잠자기,,,,,,,,
24,583,'2021-08-02 19:34:03,매우 활동,"낮잠기상, 실내운동",낮잠 기상하기,,,,,,,,
25,583,'2021-08-02 19:34:03,매우 활동,"낮잠기상, 실내운동",실내운동하기,,,,,,,,
26,583,'2021-08-03 01:53:02,부동,휴식,취미활동,,,,,,,,
