,owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
0,802,'2021-08-01 07:06:52,변기,용변,화장실 이용,,,,,,,,
1,802,'2021-08-01 07:23:02,창문,환기,집 환기하기,,,,,,,,
2,802,'2021-08-01 07:35:57,리모콘,TV시청,TV 보기,,,,,,,,
3,802,'2021-08-01 07:40:55,변기,용변,화장실 이용,,,,,,,,
4,802,'2021-08-01 07:47:48,창문,환기,집 환기하기,,,,,,,,
5,802,'2021-08-01 08:19:27,리모콘,TV시청,TV 보기,,,,,,,,
6,802,'2021-08-01 08:22:16,변기,용변,화장실 이용,,,,,,,,
7,802,'2021-08-01 08:23:58,냉장고,음식출납,음식 꺼내기,,,,,,,,
8,802,'2021-08-01 08:32:35,리모콘,TV시청,TV 보기,,,,,,,,
9,802,'2021-08-01 08:33:58,식사 판단,아침식사,조식,,,,,,,,
10,802,'2021-08-01 08:34:02,리모콘,식사중TV,식사 중 TV 시청,,,,,,,,
11,802,'2021-08-01 08:34:13,창문,환기,집 환기하기,,,,,,,,
12,802,'2021-08-01 09:15:09,리모콘,TV시청,TV 보기,,,,,,,,
13,802,'2021-08-01 10:52:30,창문,환기,집 환기하기,,,,,,,,
14,802,'2021-08-01 10:54:53,리모콘,TV시청,TV 보기,,,,,,,,
15,802,'2021-08-01 11:27:41,냉장고,음식출납,음식 꺼내기,,,,,,,,
16,802,'2021-08-01 11:36:13,창문,환기,집 환기하기,,,,,,,,
17,802,'2021-08-01 11:46:52,리모콘,TV시청,TV 보기,,,,,,,,
18,802,'2021-08-01 12:08:03,냉장고,음식출납,음식 꺼내기,,,,,,,,
19,802,'2021-08-01 12:14:06,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
20,802,'2021-08-01 12:14:34,창문,환기,집 환기하기,,,,,,,,
21,802,'2021-08-01 12:16:04,리모콘,TV시청,TV 보기,,,,,,,,
22,802,'2021-08-01 12:48:31,창문,환기,집 환기하기,,,,,,,,
23,802,'2021-08-01 12:57:39,리모콘,TV시청,TV 보기,,,,,,,,
24,802,'2021-08-02 08:29:28,외출,외출,외출하기,,,,,,,,
25,802,'2021-08-02 08:32:08,매우 활동,"귀가, 실내운동",귀가하기,,,,,,,,
26,802,'2021-08-02 08:32:08,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
27,802,'2021-08-02 08:42:08,매우 활동,실외운동,실외운동하기,,,,,,,,
28,802,'2021-08-02 08:52:06,부동,외출,외출하기,,,,,,,,
29,802,'2021-08-02 09:02:09,매우 활동,실외운동,실외운동하기,,,,,,,,
30,802,'2021-08-02 09:22:07,매우 활동,외출,외출하기,,,,,,,,
31,802,'2021-08-02 09:32:08,매우 활동,실외운동,실외운동하기,,,,,,,,
32,802,'2021-08-02 09:52:05,매우 활동,"귀가, 실내운동",운동 후 귀가,,,,,,,,
33,802,'2021-08-02 09:52:05,매우 활동,"귀가, 실내운동",실내운동하기,,,,,,,,
34,802,'2021-08-02 10:06:21,변기,용변,화장실 이용,,,,,,,,
35,802,'2021-08-02 11:17:23,리모콘,TV시청,TV 보기,,,,,,,,
36,802,'2021-08-02 11:38:46,창문,환기,집 환기하기,,,,,,,,
37,802,'2021-08-02 12:12:12,부동,휴식,취미활동,,,,,,,,
38,802,'2021-08-02 12:27:13,리모콘,TV시청,TV 보기,,,,,,,,
39,802,'2021-08-02 12:52:08,매우 활동,실내운동,실내운동하기,,,,,,,,
40,802,'2021-08-02 12:52:11,리모콘,TV시청,TV 보기,,,,,,,,
41,802,'2021-08-02 13:01:56,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
42,802,'2021-08-02 13:04:39,리모콘,TV시청,TV 보기,,,,,,,,
43,802,'2021-08-02 13:05:42,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
44,802,'2021-08-02 13:11:56,식사 판단,점심식사,중식,,,,,,,,
45,802,'2021-08-02 13:12:08,매우 활동,실내운동,실내운동하기,,,,,,,,
46,802,'2021-08-02 13:24:22,리모콘,식사중TV,식사 중 TV 시청,,,,,,,,
47,802,'2021-08-02 13:47:51,창문,환기,집 환기하기,,,,,,,,
48,802,'2021-08-02 14:03:16,리모콘,TV시청,TV 보기,,,,,,,,
49,802,'2021-08-02 14:12:06,매우 활동,실내운동,실내운동하기,,,,,,,,
50,802,'2021-08-02 14:42:06,부동,휴식,취미활동,,,,,,,,
51,802,'2021-08-02 14:52:15,매우 활동,실내운동,실내운동하기,,,,,,,,
52,802,'2021-08-02 14:58:03,리모콘,TV시청,TV 보기,,,,,,,,
53,802,'2021-08-02 15:12:08,매우 활동,실내운동,실내운동하기,,,,,,,,
54,802,'2021-08-02 15:42:08,부동,휴식,취미활동,,,,,,,,
55,802,'2021-08-02 15:52:06,매우 활동,실내운동,실내운동하기,,,,,,,,
56,802,'2021-08-02 15:52:48,리모콘,TV시청,TV 보기,,,,,,,,
57,802,'2021-08-02 16:32:07,부동,휴식,취미활동,,,,,,,,
58,802,'2021-08-02 16:52:07,부동,낮잠,낮잠자기,,,,,,,,
59,802,'2021-08-02 17:12:07,활동,낮잠기상,낮잠 기상하기,,,,,,,,
60,802,'2021-08-02 17:27:09,리모콘,TV시청,TV 보기,,,,,,,,
61,802,'2021-08-02 17:57:13,냉장고,음식출납,음식 꺼내기,,,,,,,,
62,802,'2021-08-02 18:04:34,리모콘,TV시청,TV 보기,,,,,,,,
63,802,'2021-08-02 18:07:13,식사 판단,간식,간식 먹기,,,,,,,,
64,802,'2021-08-02 18:29:52,리모콘,TV시청,TV 보기,,,,,,,,
65,802,'2021-08-02 18:41:40,변기,용변,화장실 이용,,,,,,,,
66,802,'2021-08-02 18:50:04,냉장고,음식출납,음식 꺼내기,,,,,,,,
67,802,'2021-08-02 19:00:04,식사 판단,저녁식사,석식,,,,,,,,
68,802,'2021-08-02 19:16:26,리모콘,식사중TV,식사 중 TV 시청,,,,,,,,
69,802,'2021-08-02 20:02:12,변기,용변,화장실 이용,,,,,,,,
70,802,'2021-08-02 20:08:10,리모콘,TV시청,TV 보기,,,,,,,,
71,802,'2021-08-02 20:12:08,창문,환기,집 환기하기,,,,,,,,
72,802,'2021-08-02 20:15:59,변기,용변,화장실 이용,,,,,,,,
73,802,'2021-08-02 20:22:30,냉장고,음식출납,음식 꺼내기,,,,,,,,
74,802,'2021-08-02 20:32:30,식사 판단,간식,간식 먹기,,,,,,,,
75,802,'2021-08-02 20:32:41,리모콘,식사중TV,식사 중 TV 시청,,,,,,,,
76,802,'2021-08-02 21:08:58,리모콘,TV시청,TV 보기,,,,,,,,
77,802,'2021-08-02 21:28:20,약,복약,일반 약 복용,CHM,,"순이의 제일 친한 친구 지순님, 따란! 깜짝 놀랐죠? 순이랍니다. 몸에 수분이 부족해질 경우, 변비나 소화불량 등 여러가지 부작용이 나타난다고 해요. 물은 꼭 챙겨 마셔야하는 필수 성분임을 잊지마세요!",,,,,
78,802,'2021-08-02 21:41:34,리모콘,TV시청,TV 보기,,,,,,,,
79,802,'2021-08-02 22:01:14,변기,용변,화장실 이용,,,,,,,,
80,802,'2021-08-03 02:25:53,변기,새벽용변,새벽 화장실 이용,,,,,,,,
81,802,'2021-08-03 04:27:11,냉장고,음식출납,음식 꺼내기,,,,,,,,
82,802,'2021-08-03 04:52:06,부동,휴식,취미활동,,,,,,,,
83,802,'2021-08-03 05:12:05,부동,취침,수면,,,,,,,,
84,802,'2021-08-03 05:38:42,변기,"기상, 용변",기상하기,,,,,,,,
85,802,'2021-08-03 05:38:42,변기,"기상, 용변",화장실 이용,,,,,,,,
86,802,'2021-08-03 06:12:07,부동,휴식,취미활동,,,,,,,,
87,802,'2021-08-03 06:32:05,부동,취침,수면,,,,,,,,
88,802,'2021-08-03 06:35:32,변기,"기상, 용변",기상하기,,,,,,,,
