,owner_id,Time,Z,Act,State,Sequence,Keyword,Message_1,STT_1,Message_2,STT_2,Message_3,STT_3
0,476,'2021-08-01 09:17:23,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
1,476,'2021-08-01 09:27:23,식사 판단,간식,간식 먹기,,,,,,,,
2,476,'2021-08-01 11:07:44,책상,휴식,취미활동,,,,,,,,
3,476,'2021-08-01 14:48:00,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
4,476,'2021-08-01 14:58:00,식사 판단,간식,간식 먹기,,,,,,,,
5,476,'2021-08-01 15:06:24,책상,휴식,취미활동,,,,,,,,
6,476,'2021-08-01 16:04:53,창문,환기,집 환기하기,,,,,,,,
7,476,'2021-08-01 16:08:01,책상,휴식,취미활동,,,,,,,,
8,476,'2021-08-01 18:02:17,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
9,476,'2021-08-01 18:12:17,식사 판단,저녁식사,석식,,,,,,,,
10,476,'2021-08-01 18:13:12,전자렌지,전자레인지청소,전자렌지 청소하기,,,,,,,,
11,476,'2021-08-01 19:16:44,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
12,476,'2021-08-01 19:19:44,책상,휴식,취미활동,,,,,,,,
13,476,'2021-08-01 20:29:50,리모콘,TV시청,TV 보기,,,,,,,,
14,476,'2021-08-02 11:48:39,책상,휴식,취미활동,,,,,,,,
15,476,'2021-08-02 13:00:17,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
16,476,'2021-08-02 13:10:17,식사 판단,점심식사,중식,,,,,,,,
17,476,'2021-08-02 13:11:35,전자렌지,전자레인지청소,전자렌지 청소하기,,,,,,,,
18,476,'2021-08-02 14:28:48,책상,휴식,취미활동,,,,,,,,
19,476,'2021-08-02 17:42:04,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
20,476,'2021-08-02 17:52:04,식사 판단,간식,간식 먹기,,,,,,,,
21,476,'2021-08-02 18:56:43,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
22,476,'2021-08-02 19:06:43,식사 판단,저녁식사,석식,,,,,,,,
23,476,'2021-08-02 19:23:04,책상,휴식,취미활동,,,,,,,,
24,476,'2021-08-02 20:07:34,냉장고,음식출납,음식 꺼내기,,,,,,,,
25,476,'2021-08-02 20:17:34,식사 판단,간식,간식 먹기,,,,,,,,
26,476,'2021-08-03 08:58:17,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
27,476,'2021-08-03 09:08:17,식사 판단,간식,간식 먹기,,,,,,,,
28,476,'2021-08-03 12:01:23,책상,휴식,취미활동,,,,,,,,
29,476,'2021-08-03 12:38:44,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
30,476,'2021-08-03 12:48:44,식사 판단,점심식사,중식,,,,,,,,
31,476,'2021-08-03 14:47:22,책상,휴식,취미활동,,,,,,,,
32,476,'2021-08-03 18:19:15,리모콘,TV시청,TV 보기,,,,,,,,
33,476,'2021-08-03 19:07:51,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
34,476,'2021-08-03 19:17:51,식사 판단,저녁식사,석식,,,,,,,,
35,476,'2021-08-03 20:28:05,리모콘,TV시청,TV 보기,,,,,,,,
36,476,'2021-08-04 08:10:11,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
37,476,'2021-08-04 08:20:11,식사 판단,아침식사,조식,,,,,,,,
38,476,'2021-08-04 08:21:22,전자렌지,전자레인지청소,전자렌지 청소하기,,,,,,,,
39,476,'2021-08-04 13:51:50,책상,휴식,취미활동,,,,,,,,
40,476,'2021-08-04 17:37:26,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
41,476,'2021-08-04 17:47:26,식사 판단,간식,간식 먹기,,,,,,,,
42,476,'2021-08-04 18:01:44,전자렌지,전자레인지청소,전자렌지 청소하기,,,,,,,,
43,476,'2021-08-04 18:57:21,책상,휴식,취미활동,,,,,,,,
44,476,'2021-08-04 19:01:07,리모콘,TV시청,TV 보기,,,,,,,,
45,476,'2021-08-04 19:22:35,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
46,476,'2021-08-04 19:26:02,리모콘,TV시청,TV 보기,,,,,,,,
47,476,'2021-08-04 19:32:35,식사 판단,저녁식사,석식,,,,,,,,
48,476,'2021-08-04 19:35:51,리모콘,식사중TV,식사 중 TV 시청,,,,,,,,
49,476,'2021-08-04 20:14:19,리모콘,TV시청,TV 보기,,,,,,,,
50,476,'2021-08-05 08:18:48,냉장고,음식출납,음식 꺼내기,,,,,,,,
51,476,'2021-08-05 08:28:48,식사 판단,아침식사,조식,,,,,,,,
52,476,'2021-08-05 08:35:26,냉장고,냉장고정리,냉장고 정리하기,,,,,,,,
53,476,'2021-08-05 08:37:25,전자렌지,전자레인지청소,전자렌지 청소하기,,,,,,,,
54,476,'2021-08-05 10:30:59,책상,휴식,취미활동,,,,,,,,
55,476,'2021-08-05 12:29:33,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
56,476,'2021-08-05 12:39:33,식사 판단,점심식사,중식,,,,,,,,
57,476,'2021-08-05 14:28:19,책상,휴식,취미활동,,,,,,,,
58,476,'2021-08-05 17:14:32,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
59,476,'2021-08-05 17:24:32,식사 판단,간식,간식 먹기,,,,,,,,
60,476,'2021-08-05 19:11:30,책상,휴식,취미활동,,,,,,,,
61,476,'2021-08-05 19:16:03,리모콘,TV시청,TV 보기,,,,,,,,
62,476,'2021-08-06 08:38:47,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
63,476,'2021-08-06 08:48:47,식사 판단,아침식사,조식,,,,,,,,
64,476,'2021-08-06 09:02:07,전자렌지,전자레인지청소,전자렌지 청소하기,,,,,,,,
65,476,'2021-08-06 11:00:59,책상,휴식,취미활동,,,,,,,,
66,476,'2021-08-06 12:46:37,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
67,476,'2021-08-06 12:56:37,식사 판단,점심식사,중식,,,,,,,,
68,476,'2021-08-06 14:45:08,책상,휴식,취미활동,,,,,,,,
69,476,'2021-08-06 18:15:52,전자렌지,음식데우기,간편식 준비하기,,,,,,,,
70,476,'2021-08-06 18:25:52,식사 판단,저녁식사,석식,,,,,,,,
71,476,'2021-08-06 19:34:02,리모콘,TV시청,TV 보기,,,,,,,,
